docId,filename,top topics, and contribution to doc ...
49,/home/nitin/Desktop/News/test5/2014-10-09.txt,9,0.256,4,0.224,8,0.176,6,0.145,10,0.095
50,/home/nitin/Desktop/News/test5/2014-09-22.txt,1,0.188,9,0.188,8,0.157,7,0.153,4,0.135,10,0.128
51,/home/nitin/Desktop/News/test5/2014-10-01.txt,9,0.205,6,0.191,8,0.176,4,0.175,7,0.138,10,0.071
52,/home/nitin/Desktop/News/test5/2014-10-15.txt,4,0.370,9,0.197,10,0.134,8,0.123,6,0.092
53,/home/nitin/Desktop/News/test5/2014-09-23.txt,1,0.205,8,0.177,9,0.177,7,0.165,4,0.135,10,0.098
54,/home/nitin/Desktop/News/test5/2014-11-10.txt,3,0.270,9,0.214,8,0.162,10,0.129,4,0.118
55,/home/nitin/Desktop/News/test5/2014-09-25.txt,8,0.302,7,0.234,9,0.185,4,0.104,10,0.091
56,/home/nitin/Desktop/News/test5/2014-09-11.txt,5,0.361,9,0.199,8,0.138,4,0.129,10,0.110
57,/home/nitin/Desktop/News/test5/2014-10-25.txt,2,0.325,9,0.228,10,0.134,8,0.111,7,0.078,4,0.067
58,/home/nitin/Desktop/News/test5/2014-09-28.txt,7,0.264,6,0.213,10,0.141,8,0.129,9,0.114,4,0.095
59,/home/nitin/Desktop/News/test5/2014-09-18.txt,1,0.199,8,0.189,10,0.180,4,0.164,9,0.161,7,0.072
60,/home/nitin/Desktop/News/test5/2014-10-24.txt,9,0.332,2,0.307,7,0.093,8,0.088,10,0.063,4,0.057,3,0.051
61,/home/nitin/Desktop/News/test5/2014-10-27.txt,2,0.366,9,0.205,8,0.141,4,0.125,10,0.086,7,0.060
62,/home/nitin/Desktop/News/test5/2014-11-09.txt,3,0.279,9,0.214,10,0.169,8,0.127,4,0.077,7,0.054,2,0.051
63,/home/nitin/Desktop/News/test5/2014-09-14.txt,10,0.326,9,0.154,5,0.152,4,0.117,8,0.115,7,0.072
64,/home/nitin/Desktop/News/test5/2014-09-02.txt,4,0.403,8,0.234,10,0.109,9,0.106,7,0.050
65,/home/nitin/Desktop/News/test5/2014-09-15.txt,4,0.226,10,0.219,9,0.167,8,0.165,5,0.104,7,0.068
66,/home/nitin/Desktop/News/test5/2014-11-12.txt,3,0.263,9,0.212,8,0.196,4,0.149,10,0.094
67,/home/nitin/Desktop/News/test5/2014-11-14.txt,3,0.272,9,0.224,8,0.189,4,0.125,10,0.105
68,/home/nitin/Desktop/News/test5/2014-11-15.txt,3,0.317,8,0.188,9,0.179,10,0.147,4,0.080
69,/home/nitin/Desktop/News/test5/2014-10-04.txt,6,0.324,9,0.206,10,0.130,8,0.128,4,0.083,7,0.063
70,/home/nitin/Desktop/News/test5/2014-09-20.txt,1,0.246,10,0.206,9,0.158,8,0.133,7,0.105,4,0.100
71,/home/nitin/Desktop/News/test5/2014-11-11.txt,3,0.255,9,0.229,8,0.170,4,0.123,10,0.117,7,0.055
72,/home/nitin/Desktop/News/test5/2014-09-16.txt,10,0.257,4,0.211,9,0.185,8,0.166,7,0.099
